Prj_Code,SiteCode,SiteName,PropertyName,RefugeCode,Ownership,Region,City,County,State,PrimaryContact,SecondContact,PhoneNumber,Latitude,Longitude,Elevation,Class,Longevity,Origin
9,MT-TOOLM,Toolman Marsh,Salish Kootenai,,,,Hot Springs,,MT,,,,47.53546514,-114.725155,1200,Wetland,Permanent,Natural
1,MUD02,MUD02,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.9794,-122.252043,63,Pond,Semi-permanent,Artificial
1,MUD03,MUD03,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.9793988,-122.2371793,187,Pond,Permanent,Artificial
1,MUD04,MUD04,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.992064,-122.228016,131,Pond,Permanent,Artificial
1,MUD05,MUD05,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.992437,-122.216829,188,Pond,Semi-permanent,Artificial
1,MUD07,MUD07,East Bay Municipal Utility District,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.98457,-122.220813,117,Pond,Temporary,Artificial
1,MUD102,MUD102,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,San Leandro,Alameda,CA,,,5102872038,37.799082,-122.095021,179,Pond,Temporary,Artificial
1,MUD105,MUD105,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,San Leandro,Alameda,CA,,,5102872038,37.797108,-122.083321,308,Pond,Semi-permanent,Artificial
1,MUD11,MUD11,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.977308,-122.228995,79,Pond,Permanent,Artificial
1,MUD115,MUD115,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,Moraga,Alameda,CA,,,5102872038,37.7947212,-122.0882611,207,Pond,Permanent,Artificial
1,MUD117,MUD117,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,Moraga,Alameda,CA,,,5102872038,37.7829687,-122.0782539,252,Pond,Semi-permanent,Artificial
1,MUD119,MUD119,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,Moraga,Alameda,CA,,,5102872038,37.7798525,-122.0866742,266,Pond,Semi-permanent,Artificial
1,MUD120,MUD120,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,Moraga,Alameda,CA,,,5102872038,37.7793818,-122.0929398,199,Pond,Permanent,Artificial
1,MUD122,MUD122,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,San Leandro,Alameda,CA,,,5102872038,37.776188,-122.085153,179,Pond,Semi-permanent,Artificial
1,MUD124,MUD124,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,Moraga,Alameda,CA,,,5102872038,37.7629761,-122.0739285,278,Pond,Temporary,Artificial
1,MUD17,FYI Pond,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.980927,-122.212919,170,Pond,Permanent,Artificial
1,MUD20,MUD20,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.97721,-122.212187,145,Pond,Temporary,Artificial
,MUD21,MUD21,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,,Contra Costa,CA,,,5102872038,37.984739,-122.213586,161,Pond,,
1,MUD22,MUD22,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.959638,-122.238503,122,Pond,Permanent,Artificial
1,MUD23,MUD23,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.954864,-122.244778,237,Pond,Permanent,Artificial
1,MUD26,MUD26,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.971635,-122.217799,94,Pond,Temporary,Artificial
1,MUD31,MUD31,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.958367,-122.21905,217,Pond,Permanent,Artificial
1,MUD34,MUD34,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.974672,-122.205468,149,Pond,Permanent,Artificial
1,MUD35,MUD35,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.951492,-122.246684,242,Pond,Semi-permanent,Artificial
1,MUD36,MUD36,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.951324,-122.247079,249,Pond,Temporary,Artificial
1,MUD37,MUD37,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.950073,-122.246322,245,Pond,Permanent,Artificial
1,MUD39,Heron,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.939458,-122.242404,208,Pond,Temporary,Artificial
1,MUD40,MUD40,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.939823,-122.238758,217,Pond,Permanent,Artificial
1,MUD41,Rainy Day,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.940023,-122.236489,227,Pond,Temporary,Artificial
1,MUD46,MUD46 Pumphouse,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.9481,-122.232837,151,Pond,Permanent,Artificial
1,MUD57,MUD57,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.923219,-122.2607,304,Pond,Temporary,Artificial
1,MUD59,MUD59,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.9205954,-122.2481959,196,Pond,Permanent,Artificial
1,MUD62,Fox Pond,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.912817,-122.240797,198,Pond,Permanent,Artificial
,MUD67,,,MUD,East Bay Municipal Utility District,,,,CA,,,,,,,,,
1,MUD70,MUD70,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.917358,-122.215781,190,Pond,Permanent,Artificial
1,MUD74,MUD74,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.93127,-122.174771,209,Pond,Permanent,Artificial
1,MUD77,MUD77,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.9292791,-122.1716227,214,Pond,Permanent,Artificial
1,MUD81,MUD81,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.907,-122.241947,230,Pond,Permanent,Artificial
1,MUD85,MUD85,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.898079,-122.226642,279,Pond,Permanent,Artificial
1,MUD97,MUD97,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Moraga,Contra Costa,CA,,,5102872038,37.8081701,-122.0815286,332,Pond,Temporary,Artificial
1,MUD98,MUD98,East Bay Municipal Utility District San Leandro Reservoir,MUD,East Bay Municipal Utility District,,San Leandro,Contra Costa,CA,,,5102872038,37.806841,-122.083523,342,Pond,Permanent,Artificial
,MUDAMA,Mud Lake,Eldorado National Forest,,National Forest Service,,Tragedy Spring,Amador,CA,,,,38.610053,-120.149231,2400,Lake,Permanent,Natural
1,MUDB,Burr,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.912892,-122.245938,238,Pond,Temporary,Artificial
1,MUDCM,Col. Mustard,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.930166,-122.236984,94,Pond,Permanent,Artificial
1,MUDCR,Crickets,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,EBMUD,,5102872038,37.93853,-122.21432,210,Pond,Semi-permanent,Artificial
1,MUDEF,Electric Fence/Pond 44,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,EBMUD,,5102872038,37.95203,-122.22482,192,Pond,Permanent,Artificial
1,MUDGCP,Mudd,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,,,,37.328093,-121.682129,695,Pond,Semi-permanent,Artificial
1,MUDLG,Little Grommet,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,EBMUD,,5102872038,37.9605,-122.22242,240,Lake,Permanent,Artificial
1,MUDNP,MUD Near Pumphouse,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.948148,-122.23299,170,Pond,Temporary,Artificial
1,MUDRS,ROADSIDE/Pond 48,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,EBMUD,,5102872038,37.9417,-122.21533,280,Pond,Semi-permanent,Artificial
1,MUDUNK,MUDUNK,East Bay Municipal Utility District San Pablo Reservoir,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.92949,-122.238717,90,Pond,Temporary,Artificial
1,N4LV,N4,Los Vaqueros,LV,Contra Costa Water District,,San Ramon,Contra Costa,CA,Jeff Alvarez,,9164410322,37.842567,-121.721829,79,Pond,Temporary,Artificial
1,N5LV,N5,Los Vaqueros,LV,Contra Costa Water District,,San Ramon,Contra Costa,CA,Jeff Alvarez,,9164410322,37.84516239,-121.7163267,72,Pond,Permanent,Artificial
3,Native1,Native Species Facilty #1,Native Aquatic Species Restoration Facility,,CDOW,,Alamosa,Alamosa,CO,Kirk Navo,,7195876906,37.47617,-105.944,2314,Pond,Permanent,Artificial
3,Native2,Native Species Facility #2,Native Aquatic Species Restoration Facility,,CDOW,,Alamosa,Alamosa,CO,Kirk Navo,,7195876906,37.47294,-105.94243,2313,Pond,Permanent,Artificial
,NBC01,Near Big Creek,Lassen National Forest Near Big Creek,LNF,National Forest Service,,Shingletown,Shasta,CA,,,,40.593333,-121.605217,1739,Wetland,Semi-permanent,Natural
,NBC02,Big Lake,Lassen National Forest Near Big Lake,LNF,National Forest Service,,Shingletown,Shasta,CA,,,,40.63055,-121.629333,1780,Lake,Permanent,Natural
1,NBOR,North,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,San Jose,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.388181,-121.747062,590,Pond,Permanent,Artificial
5,NC-POC08,POC08,Pocosin Lakes National Wildlife Refuge,POC,,4,,,NC,,,,35.91531,-76.253587,,,,
5,ND-ADB01,"Pond 1,2,3",Audubon National Wildlife Refuge,ADB,,6,,,ND,,,,47.578712,-101.247193,,,,
5,ND-FCL02,N. Crimmins,Long Lake National Wildlife Refuge,LNL,,6,,,ND,,,,47.30352,-100.34894,,,,
5,ND-FCL03,Florence Lake Culvert South,Florence Lake National Wildlife Refuge,FCL,,6,,,ND,,,,47.28335944,-100.3251786,,,,
1,NDFGCP,Near Dutch Flat,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,Mike Maximovich,,4082626980,37.3042667,-121.7043,560,Pond,Temporary,Artificial
5,ND-LNL01,Schier #1,Long Lake National Wildlife Refuge,LNL,,6,,,ND,,,,46.3673521,-100.4995502,,,,
5,ND-LNL02,Schier #2,Long Lake National Wildlife Refuge,LNL,,6,,,ND,,,,46.3688106,-100.4979788,,,,
5,ND-LNL03,SFG Ditch,Long Lake National Wildlife Refuge,LNL,,6,,,ND,,,,46.6058016,-99.9366677,,,,
5,ND-LNL05,East,Long Lake National Wildlife Refuge,LNL,,6,,,ND,,,,46.6136408,-99.9366329,,,,
5,ND-LNL07,LLNWR G-8,Long Lake National Wildlife Refuge,LNL,,6,,,ND,,,,46.675,-100.24287,,,,
5,ND-LST01,(unnamed),Lost Lake National Wildlife Refuge,LST,,6,,,ND,,,,48.63576,-102.48362,,,,
5,ND-LST03,(unnamed),Lost Lake National Wildlife Refuge,LST,,6,,,ND,,,,48.58228,-102.46549,,,,
5,ND-TWK01,TWK01,Tewaukon National Wildlife Refuge,TWK,,6,,,ND,,,,46.00060147,-97.37484693,,,,
5,ND-TWK02,TWK02,Tewaukon National Wildlife Refuge,TWK,,6,,,ND,,,,46.01296465,-97.3809756,,,,
5,NE-RWB13,County Line WPA,Rainwater Basin National Wildlife Refuge,RWB,,6,,,NE,,,,40.69875,-97.54501,,,,
5,NE-RWB17,Waco WPA,Rainwater Basin National Wildlife Refuge,RWB,,6,,,NE,,,,40.90491,-97.48265,,,,
5,NE-RWB26,Cottonwood WPA West,Rainwater Basin National Wildlife Refuge,RWB,,6,,,NE,,,,40.54772079,-99.59303328,,,,
5,NE-RWB27,Cottonwood WPA South,Rainwater Basin National Wildlife Refuge,RWB,,6,,,NE,,,,40.5404359,-99.58652624,,,,
1,NewtonCL,Newton,Coyote Lake County Park,CL,Santa Clara County Parks,,San Martin,Santa Clara,CA,Coyote Lake Office,,4088427800,37.078809,-121.538596,243,Pond,Semi-permanent,Artificial
,NEWZEAL,NewZeland,,,,,,,,,,,,,,,,
5,NH-ALUNK,UNKNOWN ALSTEAD WETLAND,,Alstead,,,,,NH,,,,,,,,,
5,NH-GTB01,Ferry Way,Great Bay National Wildlife Refuge,GTB,,5,,,NH,,,,43.09033,-70.85031,,,,
5,NH-GTB02,Beaver Pond,Great Bay National Wildlife Refuge,GTB,,5,,,NH,,,,43.07885,-70.83727,,,,
5,NH-GTB08,GTB08,Great Bay National Wildlife Refuge,GTB,,5,,,NH,,,,43.0792,-70.83659,,,,
5,NH-GTB09,GTB09,Great Bay National Wildlife Refuge,GTB,,5,,,NH,,,,43.08645,-70.84756,,,,
5,NH-MNT01,#2 Main Pool and Dyke,Montezuma National Wildlife Refuge,MNT,,5,,,NH,,,,42.96319,-76.74156,,,,
5,NH-NHUNK,UNKNOWN NEW HAMPSHIRE,,NH,,,,,NH,,,,,,,,,
5,NJ-GRS01,Ditch to River,Great Swamp National Wildlife Refuge,GRS,,5,,,NJ,,,,40.70367,-74.51631,,,,
5,NJ-GRS02,House Pond,Great Swamp National Wildlife Refuge,GRS,,5,,,NJ,,,,40.11636,-74.51865,,,,
5,NJ-GRS03,Harding Landfill,Great Swamp National Wildlife Refuge,GRS,,5,,,NJ,,,,40.70275,-74.514639,,,,
5,NJ-GRS04,Pleasant Plain Rd. Ditches,Great Swamp National Wildlife Refuge,GRS,,5,,,NJ,,,,40.70182,-74.49939,,,,
5,NJ-GRS05,Colins Ditch,Great Swamp National Wildlife Refuge,GRS,,5,,,NJ,,,,40.71481,-74.51539,,,,
5,NJ-GRS06,Operable Unit 3,Great Swamp National Wildlife Refuge,GRS,,5,,,NJ,,,,40.72125,-74.48838889,,,,
5,NJ-GRS07,SKYLINE DRIVE,GREAT SWAMP NATIONAL WILDLIFE REFUGE,GRS,,5,,,NJ,,,,40.68414,-74.51584,,,,
5,NJ-WLK,WLK,Wallkill National Wildlife Refuge,WLK,,5,,,NJ,,,,,,,,,
1,NoahBOR,Noah's,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,San Jose,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.379315,-121.716128,774,Pond,Permanent,Artificial
1,NoNameCL,No Name,Coyote Lake County Park,CL,Santa Clara County Parks,,San Martin,Santa Clara,CA,Coyote Lake Office,,4088427800,37.081462,-121.533535,262,Pond,Permanent,Artificial
1,NORTHGCP,Ferrari Pond,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,Mike Maximovich,,4082626980,37.34675,-121.68752,811,Pond,Permanent,Artificial
1,NSDVL,No Satisfaction,Del Valle Regional Park,DVL,East Bay Regional Park District,,Livermore,Alameda,CA,Michelle Miller,,5105443141,37.60839,-121.72435,251,Pond,Temporary,Artificial
1,NTALKGCP,No Talk,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,Mike Maximovich,,4082626980,37.314528,-121.685424,590,Pond,Permanent,Artificial
5,NV-SAR05,IXL RANCH,SHELDON NATIONAL WILDLIFE REFUGE,SAR,,8,,,NV,,,,41.951758,-119.511758,,,,
5,NV-VVR,VIRGIN VALLEY RANCH,SHELDON NATIONAL WILDLIFE REFUGE,SAR,,8,,,NV,,,,41.852288,-119.002633,,,,
,NY-BLAND,Boland Pond,,,,,,,NY,,,,42.177789,-75.883035,,,,
5,NY-IRQ01,School House Marsh,Iroquois National Wildlife Refuge,IRQ,,5,,,NY,,,,43.14672,-78.37806,,,,
5,NY-IRQ02,Onandoga Trail,Iroquois National Wildlife Refuge,IRQ,,5,,,NY,,,,43.1213,-78.3619,,,,
5,NY-IRQ03,Cattle pond (moist soil unit),Iroquois National Wildlife Refuge,IRQ,,5,,,NY,,,,42.687984,-122.733472,,,,
5,NY-IRQ04,Ringneck Marsh,Iroquois National Wildlife Refuge,IRQ,,5,,,NY,,,,43.1394,-78.3778,,,,
5,NY-IRQ06,Munney Pits,Iroquois National Wildlife Refuge,IRQ,,5,,,NY,,,,43.1456,-78.37761,,,,
5,NY-IRQUK,IRQ Unknown,Iroquois National Wildlife Refuge,IRQ,,5,,,NY,,,,,,,,,
,NY-NUTCH,Nuthatch,,,,,,,NY,,,,42.177789,-75.883035,,,,
,NY-REDNT,Nature Preserve,,,,,,,NY,,,,42.0822869,-75.972019,,,,
1,O22,O-22,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.209452,-121.37281,343,Pond,Permanent,Artificial
1,O26,Turkey Pond,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.167194,-121.404529,467,Pond,Permanent,Artificial
5,OH-MS05,MS05,Ottawa National Wildlife Refuge,OTW,,3,,,OH,,,,41.629996,-83.22571,,,,
5,OH-OTW03,Entrance Pool,Ottawa National Wildlife Refuge,OTW,,3,,,OH,,,,41.60881,-83.2018,,,,
5,OH-OTW05,OTW05,Ottawa National Wildlife Refuge,OTW,,3,,,OH,,,,41.613823,-83.213062,,,,
1,OHPND003,OHPND003,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5394616,-121.7225282,876,Pond,Permanent,Artificial
1,OHPND006,OHPND006,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.53769569,-121.7079058,1012,Pond,Permanent,Artificial
1,OHPND007,OHPND007,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.526436,-121.6998,1052,Pond,Temporary,Artificial
1,OHPND008,OHPND008,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.526031,-121.696655,1031,Pond,Temporary,Artificial
1,OHPND010,OHPND010,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5267397,-121.7012867,1052,Pond,Permanent,Artificial
1,OHPND012,OHPND012,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.52559605,-121.6868776,1051,Pond,Temporary,Artificial
1,OHPND013,OHPND013,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.545888,-121.7097842,886,Pond,Temporary,Artificial
1,OHPND014,OHPND014,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.531007,-121.708685,948,Pond,Permanent,Artificial
1,OHPND016,OHPND016,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5182111,-121.7097634,1049,Pond,Permanent,Artificial
1,OHPND019,OHPND019,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5174223,-121.7142543,990,Pond,Temporary,Artificial
1,OHPND020,OHPND020,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.516092,-121.707499,1073,Pond,Permanent,Artificial
1,OHPND021,OHPND021,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.514543,-121.70156,1131,Pond,Permanent,Artificial
1,OHPND025,OHPND025,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.508338,-121.739313,998,Pond,Permanent,Artificial
1,OHPND026,OHPND026,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.514787,-121.754036,861,Pond,Permanent,Artificial
1,OHPND027,OHPND027,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.516372,-121.762235,790,Pond,Permanent,Artificial
1,OHPND028,OHPND028,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.508356,-121.770727,474,Pond,Permanent,Artificial
1,OHPND029,OHPND029,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.506075,-121.7731127,422,Pond,Permanent,Artificial
1,OHPND030,OHPND030,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.505211,-121.7734729,421,Pond,Permanent,Artificial
1,OHPND031,OHPND031,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.528735,-121.789204,681,Pond,Permanent,Artificial
1,OHPND032,OHPND032,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.525824,-121.78971,640,Pond,Temporary,Natural
1,OHPND033,OHPND033,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.52089477,-121.7878722,612,Pond,Permanent,Artificial
1,OHPND034,OHPND034,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.520484,-121.774072,735,Pond,Permanent,Artificial
1,OHPND038,OHPND038,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5102689,-121.7742629,533,Pond,Semi-permanent,Artificial
1,OHPND039,OHPND039,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5170749,-121.7729727,701,Pond,Permanent,Artificial
1,OHPND047,OHPND047,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.534756,-121.78703,690,Pond,Temporary,Artificial
1,OHPND048,OHPND048,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.516168,-121.787101,608,Pond,Semi-permanent,Artificial
1,OHPND050,OHPND050,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.507333,-121.782895,408,Pond,Permanent,Artificial
1,OHPND052,OHPND052,Ohlone Regional Wilderness,OH,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5134221,-121.7768218,628,Pond,Temporary,Artificial
5,OK-WST33,HWY 33 Bridge Wetland,Washita National Wildlife Refuge,WST,,2,,,OK,,,,35.63862,-99.28215,,,,
1,OPCRN,Old Pipe,Carnegie State Vehicular Recreational Area,CRN,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.620772,-121.594124,593,Pond,Temporary,Artificial
2,OR-AFTER,Afterthought,Black Butte Ranch,,,,,Deschutes,OR,Rick Unzuela,,,44.372563,-121.668197,,Pond,Temporary,Natural
2,OR-ALOH2,Aloha Pond 2,,,,,,Washington,OR,,,,45.48922,-122.839417,,,,
2,OR-ALOH3,Aloha Pond 3,,,,,,Washington,OR,,,,45.48922,-122.839417,,,,
2,OR-ALOHA,Aloha,,,,,,Washington,OR,,,,45.48922,-122.839417,,Pond,,
2,OR-ANDYS,Andys Pond,E. E. Wilson,,,,,Benton,OR,,,,44.70649424,-123.2092799,,Wetland,Other,Artificial
2,OR-ASPEN,Aspen Lake,Black Butte Ranch,,,,Black Butte Ranch,Deschutes,OR,Rick Unzuela,,,43.884687,-121.444832,4159,Lake,Permanent,
,OR-BALTZ,BALTZ,,,,,,Multnomah,OR,,,,45.510784,-122.452772,,,,
2,OR-BARRY,Barrys Pond,,,Private,,Grant's Pass,Josephine,OR,Traci,tracih@ibm.com,5416590890,42.490253,-123.368082,,Pond,Temporary,Natural
2,OR-BBRLP,BBR Lower Pond,Black Butte Ranch,,,,Black Butte Ranch,Deschutes,OR,Rick Unzueta,,,44.347672,-121.642239,,Pond,Permanent,Other
9,OR-BCC,BCC (Beaver Creek Canyon),,,,,,Multnomah,OR,,,,45.51828347,-122.3885679,,,,
2,OR-BCE04,BCE Pond 4,Butler Creek Elementary,,,,,Multnomah,OR,,,,45.472712,-122.456483,,,,
,OR-BCE08,BCE P-08,Butler Creek Elementary,,,,,Multnomah,OR,,,,45.472242,-122.459495,,,,
,OR-BCE11,BCE-S11,Butler Creek Elementary,,,,,Multnomah,OR,,,,45.472681,-122.45655,140,Pond,,
,OR-BCE26,BCE-P26,Butler Creek Elementary,,,,,Multnomah,OR,,,,45.47345,-122.45952,,,,
,OR-BOTT,Jackson Bottom Wetlands Preserve,Jackson Bottom Wetlands Preserve,,City of Hillsboro Parks and Recreation,,Hillsboro,Washington,OR,Chris Rombough,,,45.5047,-122.99,39,Wetland,Permanent,Natural
2,OR-CARM,Carmine Lake,,,,,,,OR,,,,43.116869,-122.586125,,Lake,Permanent,Natural
2,OR-CATLE,Cattle Pond,Elk Creek Dam,,,,,,OR,Chad Stewart Arymy Corps of Engineers,,5418782255,42.687984,-122.733472,,,Temporary,Artificial
,OR-CEDAR,Cedar pond,Cedar Mills Pond,,,,,Washington,OR,,,,45.5190072,-122.795226,,,,
