TransAnimCode,TransCode,AnimalID,MalCode,MalDesc,SppCode_OLD,SppCode,Updated_Spp,MalNumber
PRPND009_20180625_FT1-5,PRPND009_20180625_FT1,5,EPEL,extra pelvis,,PSRE,FALSE,1
PRPND009_20180625_FT1-5,PRPND009_20180625_FT1,5,ERHL,extra right hind limb,,PSRE,FALSE,2
PRPND009_20180625_FT1-5,PRPND009_20180625_FT1,5,ERHL,extra right hind limb,,PSRE,FALSE,3
PRPND009_20180625_FT1-6,PRPND009_20180625_FT1,6,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,1
PRPND009_20180625_FT1-6,PRPND009_20180625_FT1,6,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,2
PRPND009_20180625_FT1-7,PRPND009_20180625_FT1,7,ELHL,extra left hind limb,,PSRE,FALSE,1
PRPND009_20180625_FT1-7,PRPND009_20180625_FT1,7,ELHF,extra left hind foot,,PSRE,FALSE,2
PRPND009_20180625_FT1-8,PRPND009_20180625_FT1,8,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,1
PRPND009_20180625_FT1-8,PRPND009_20180625_FT1,8,ELHL,extra left hind limb,,PSRE,FALSE,2
PRPND009_20180625_FT1-8,PRPND009_20180625_FT1,8,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,3
PRPND009_20180625_FT1-9,PRPND009_20180625_FT1,9,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,1
PRPND009_20180625_FT1-10,PRPND009_20180625_FT1,10,ELHL,extra left hind limb,,PSRE,FALSE,1
PRPND009_20180625_FT2-1,PRPND009_20180625_FT2,1,ELHL,extra left hind limb,,PSRE,FALSE,1
PRPND009_20180625_FT2-1,PRPND009_20180625_FT2,1,ELHD,presence of additional digit(s) (w/o mirror-image),,PSRE,FALSE,2
PRPND010_20180625_FT1-1,PRPND010_20180625_FT1,1,ERHL,extra right hind limb,,PSRE,FALSE,1
GDPND001_20180626_FT2-1,GDPND001_20180626_FT2,1,MLHL,missing left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-1,VPPND005_20180627_FT1,1,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-2,VPPND005_20180627_FT1,2,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-2,VPPND005_20180627_FT1,2,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-3,VPPND005_20180627_FT1,3,ERHL,extra right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-3,VPPND005_20180627_FT1,3,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-4,VPPND005_20180627_FT1,4,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-4,VPPND005_20180627_FT1,4,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-4,VPPND005_20180627_FT1,4,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,3
VPPND005_20180627_FT1-5,VPPND005_20180627_FT1,5,ERHL,extra right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-6,VPPND005_20180627_FT1,6,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-6,VPPND005_20180627_FT1,6,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-7,VPPND005_20180627_FT1,7,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-7,VPPND005_20180627_FT1,7,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-7,VPPND005_20180627_FT1,7,ERHL,extra right hind limb,,PSRE,FALSE,3
VPPND005_20180627_FT1-8,VPPND005_20180627_FT1,8,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-8,VPPND005_20180627_FT1,8,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-8,VPPND005_20180627_FT1,8,ERHL,extra right hind limb,,PSRE,FALSE,3
VPPND005_20180627_FT1-8,VPPND005_20180627_FT1,8,ERHL,extra right hind limb,,PSRE,FALSE,4
VPPND005_20180627_FT1-9,VPPND005_20180627_FT1,9,ELHL,extra left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-10,VPPND005_20180627_FT1,10,ELHL,extra left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-10,VPPND005_20180627_FT1,10,ELHL,extra left hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-10,VPPND005_20180627_FT1,10,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,3
VPPND005_20180627_FT1-11,VPPND005_20180627_FT1,11,ELHL,extra left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT1-11,VPPND005_20180627_FT1,11,ELHL,extra left hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT1-11,VPPND005_20180627_FT1,11,ERHL,extra right hind limb,,PSRE,FALSE,3
VPPND005_20180627_FT1-11,VPPND005_20180627_FT1,11,RDLHL,reduced left hind limb,,PSRE,FALSE,4
VPPND005_20180627_FT1-12,VPPND005_20180627_FT1,12,EPEL,extra pelvis,,PSRE,FALSE,1
VPPND005_20180627_FT2-1,VPPND005_20180627_FT2,1,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-1,VPPND005_20180627_FT2,1,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT2-2,VPPND005_20180627_FT2,2,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-2,VPPND005_20180627_FT2,2,ELHF,extra left hind foot,,PSRE,FALSE,2
VPPND005_20180627_FT2-3,VPPND005_20180627_FT2,3,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-3,VPPND005_20180627_FT2,3,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT2-4,VPPND005_20180627_FT2,4,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-4,VPPND005_20180627_FT2,4,ERHL,extra right hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT2-5,VPPND005_20180627_FT2,5,ERHL,extra right hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-6,VPPND005_20180627_FT2,6,ELHL,extra left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-7,VPPND005_20180627_FT2,7,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-7,VPPND005_20180627_FT2,7,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT2-8,VPPND005_20180627_FT2,8,ELHL,extra left hind limb,,PSRE,FALSE,1
VPPND005_20180627_FT2-9,VPPND005_20180627_FT2,9,FHL,fused hind limbs,,PSRE,FALSE,1
VPPND005_20180627_FT2-9,VPPND005_20180627_FT2,9,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,2
VPPND005_20180627_FT2-9,VPPND005_20180627_FT2,9,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,3
VPPND005_20180627_FT2-9,VPPND005_20180627_FT2,9,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,4
PRPND014_20180627_FT2-1,PRPND014_20180627_FT2,1,MLHF,missing left hind foot,,PSRE,FALSE,1
PRPND014_20180627_FT2-2,PRPND014_20180627_FT2,2,MRHF,missing right hind foot,,PSRE,FALSE,1
PRPND014_20180627_FT2-2,PRPND014_20180627_FT2,2,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,2
PRPND014_20180627_FT2-3,PRPND014_20180627_FT2,3,MRHF,missing right hind foot,,PSRE,FALSE,1
PRPND014_20180627_FT5-1,PRPND014_20180627_FT5,1,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,1
VPPND001_20180627_FT3-1,VPPND001_20180627_FT3,1,MRE,missing right eye,,RADR,FALSE,1
VPPND006_20180627_FT2-1,VPPND006_20180627_FT2,1,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,1
VPPND006_20180627_FT2-2,VPPND006_20180627_FT2,2,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,1
PRNTH1_20180629_FT1-1,PRNTH1_20180629_FT1,1,ED,fluid-filled swelling,,PSRE,FALSE,1
PRNTH1_20180629_FT2-1,PRNTH1_20180629_FT2,1,MRHF,missing right hind foot,,PSRE,FALSE,1
PRCRATER_20180629_FT2-1,PRCRATER_20180629_FT2,1,ED,fluid-filled swelling,,PSRE,FALSE,1
PRNTH2_20180629_FT6-1,PRNTH2_20180629_FT6,1,MRHF,missing right hind foot,,BUBO,FALSE,1
PRNTH3_20180629_FT1-1,PRNTH3_20180629_FT1,1,MLFL,missing left front limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT2-1,CA-MANZA_20180630_FT2,1,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT2-2,CA-MANZA_20180630_FT2,2,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT2-3,CA-MANZA_20180630_FT2,3,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT2-4,CA-MANZA_20180630_FT2,4,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT2-5,CA-MANZA_20180630_FT2,5,ERHL,extra right hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT2-6,CA-MANZA_20180630_FT2,6,MLHL,missing left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT3-1,CA-MANZA_20180630_FT3,1,EPEL,extra pelvis,,PSRE,FALSE,1
CA-MANZA_20180630_FT3-1,CA-MANZA_20180630_FT3,1,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,2
CA-MANZA_20180630_FT3-2,CA-MANZA_20180630_FT3,2,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT3-3,CA-MANZA_20180630_FT3,3,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT3-4,CA-MANZA_20180630_FT3,4,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT3-5,CA-MANZA_20180630_FT3,5,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT3-6,CA-MANZA_20180630_FT3,6,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MANZA_20180630_FT3-6,CA-MANZA_20180630_FT3,6,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,2
CA-MANZA_20180630_FT3-6,CA-MANZA_20180630_FT3,6,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,3
CA-MANZA_20180630_FT5-1,CA-MANZA_20180630_FT5,1,ELHL,extra left hind limb,,PSRE,FALSE,1
RLSNKGCP_20180630_FT1-1,RLSNKGCP_20180630_FT1,1,ELHL,extra left hind limb,,PSRE,FALSE,1
RLSNKGCP_20180630_FT2-1,RLSNKGCP_20180630_FT2,1,MLFF,missing left front foot,,PSRE,FALSE,1
MUD41_20180701_FT1-1,MUD41_20180701_FT1,1,ELHL,extra left hind limb,,PSRE,FALSE,1
MUD41_20180701_FT1-1,MUD41_20180701_FT1,1,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,2
MUD41_20180701_FT1-2,MUD41_20180701_FT1,2,MRHL,missing right hind limb,,PSRE,FALSE,1
MUD41_20180701_FT1-3,MUD41_20180701_FT1,3,ELHL,extra left hind limb,,PSRE,FALSE,1
MUD41_20180701_FT1-3,MUD41_20180701_FT1,3,ERHL,extra right hind limb,,PSRE,FALSE,2
MUD41_20180701_FT1-3,MUD41_20180701_FT1,3,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,3
MUD41_20180701_FT2-1,MUD41_20180701_FT2,1,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,1
MUD41_20180701_FT2-1,MUD41_20180701_FT2,1,ELHL,extra left hind limb,,PSRE,FALSE,2
MUD41_20180701_FT2-1,MUD41_20180701_FT2,1,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,3
MUD41_20180701_FT2-2,MUD41_20180701_FT2,2,ERHL,extra right hind limb,,PSRE,FALSE,1
MUD41_20180701_FT2-2,MUD41_20180701_FT2,2,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,2
MUD41_20180701_FT2-2,MUD41_20180701_FT2,2,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,3
MUD41_20180701_FT2-3,MUD41_20180701_FT2,3,MLHL,missing left hind limb,,PSRE,FALSE,1
MUDRS_20180701_FT2-1,MUDRS_20180701_FT2,1,MRHL,missing right hind limb,,PSRE,FALSE,1
MUDEF_20180701_FT2-1,MUDEF_20180701_FT2,1,ELHL,extra left hind limb,,PSRE,FALSE,1
MUDEF_20180701_FT2-2,MUDEF_20180701_FT2,2,MLHL,missing left hind limb,,PSRE,FALSE,1
MUDEF_20180701_FT2-3,MUDEF_20180701_FT2,3,MRHF,missing right hind foot,,PSRE,FALSE,1
FROG_20180709_FT1-1,FROG_20180709_FT1,1,ELHL,extra left hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-1,FROG_20180709_FT1,1,ELHL,extra left hind limb,,PSRE,FALSE,2
FROG_20180709_FT1-2,FROG_20180709_FT1,2,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-3,FROG_20180709_FT1,3,ELHL,extra left hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-3,FROG_20180709_FT1,3,ERHL,extra right hind limb,,PSRE,FALSE,2
FROG_20180709_FT1-4,FROG_20180709_FT1,4,ERHL,extra right hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-4,FROG_20180709_FT1,4,ERHL,extra right hind limb,,PSRE,FALSE,2
FROG_20180709_FT1-4,FROG_20180709_FT1,4,ELHL,extra left hind limb,,PSRE,FALSE,3
FROG_20180709_FT1-5,FROG_20180709_FT1,5,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-6,FROG_20180709_FT1,6,ERHL,extra right hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-6,FROG_20180709_FT1,6,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,2
FROG_20180709_FT1-6,FROG_20180709_FT1,6,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,3
FROG_20180709_FT1-7,FROG_20180709_FT1,7,ERHL,extra right hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-8,FROG_20180709_FT1,8,ERHL,extra right hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-8,FROG_20180709_FT1,8,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,2
FROG_20180709_FT1-9,FROG_20180709_FT1,9,ERHL,extra right hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-10,FROG_20180709_FT1,10,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,1
FROG_20180709_FT1-10,FROG_20180709_FT1,10,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,2
FROG_20180709_FT2-1,FROG_20180709_FT2,1,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,1
FROG_20180709_FT2-2,FROG_20180709_FT2,2,ELHL,extra left hind limb,,PSRE,FALSE,1
FROG_20180709_FT2-2,FROG_20180709_FT2,2,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,2
FROG_20180709_FT2-3,FROG_20180709_FT2,3,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,1
FROG_20180709_FT2-4,FROG_20180709_FT2,4,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,1
FROG_20180709_FT2-4,FROG_20180709_FT2,4,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-1,HIDDEN_20180709_FT1,1,EPEL,extra pelvis,,PSRE,FALSE,1
HIDDEN_20180709_FT1-1,HIDDEN_20180709_FT1,1,ELHL,extra left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-2,HIDDEN_20180709_FT1,2,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-2,HIDDEN_20180709_FT1,2,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-3,HIDDEN_20180709_FT1,3,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-3,HIDDEN_20180709_FT1,3,MRHF,missing right hind foot,,PSRE,FALSE,2
HIDDEN_20180709_FT1-4,HIDDEN_20180709_FT1,4,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-5,HIDDEN_20180709_FT1,5,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-5,HIDDEN_20180709_FT1,5,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-5,HIDDEN_20180709_FT1,5,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT1-6,HIDDEN_20180709_FT1,6,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-6,HIDDEN_20180709_FT1,6,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-7,HIDDEN_20180709_FT1,7,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-7,HIDDEN_20180709_FT1,7,ERHL,extra right hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-7,HIDDEN_20180709_FT1,7,ERHL,extra right hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT1-8,HIDDEN_20180709_FT1,8,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-8,HIDDEN_20180709_FT1,8,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-9,HIDDEN_20180709_FT1,9,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT1-9,HIDDEN_20180709_FT1,9,ERHL,extra right hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT1-9,HIDDEN_20180709_FT1,9,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT1-10,HIDDEN_20180709_FT1,10,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT2-1,HIDDEN_20180709_FT2,1,MRHF,missing right hind foot,,BUBO,FALSE,1
HIDDEN_20180709_FT3-1,HIDDEN_20180709_FT3,1,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT3-1,HIDDEN_20180709_FT3,1,ELHL,extra left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT3-1,HIDDEN_20180709_FT3,1,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT3-2,HIDDEN_20180709_FT3,2,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT3-2,HIDDEN_20180709_FT3,2,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT3-3,HIDDEN_20180709_FT3,3,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT3-3,HIDDEN_20180709_FT3,3,ELHF,extra left hind foot,,PSRE,FALSE,2
HIDDEN_20180709_FT3-4,HIDDEN_20180709_FT3,4,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT3-5,HIDDEN_20180709_FT3,5,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT3-5,HIDDEN_20180709_FT3,5,BPLHL,Bony protrusion from left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT3-5,HIDDEN_20180709_FT3,5,ELHL,extra left hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT3-6,HIDDEN_20180709_FT3,6,MLHF,missing left hind foot,,PSRE,FALSE,1
HIDDEN_20180709_FT3-7,HIDDEN_20180709_FT3,7,EPEL,extra pelvis,,PSRE,FALSE,1
HIDDEN_20180709_FT3-7,HIDDEN_20180709_FT3,7,ELHF,extra left hind foot,,PSRE,FALSE,2
HIDDEN_20180709_FT3-7,HIDDEN_20180709_FT3,7,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT3-7,HIDDEN_20180709_FT3,7,BPRHL,bony protrusion on right hind limb,,PSRE,FALSE,4
HIDDEN_20180709_FT3-8,HIDDEN_20180709_FT3,8,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT3-8,HIDDEN_20180709_FT3,8,ELHL,extra left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT3-8,HIDDEN_20180709_FT3,8,ERHL,extra right hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT3-9,HIDDEN_20180709_FT3,9,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT3-9,HIDDEN_20180709_FT3,9,ELHL,extra left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT3-10,HIDDEN_20180709_FT3,10,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-1,HIDDEN_20180709_FT4,1,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-2,HIDDEN_20180709_FT4,2,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-3,HIDDEN_20180709_FT4,3,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-3,HIDDEN_20180709_FT4,3,BTRHL,bony triangle on the right hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT4-4,HIDDEN_20180709_FT4,4,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-4,HIDDEN_20180709_FT4,4,ERHL,extra right hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT4-5,HIDDEN_20180709_FT4,5,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-5,HIDDEN_20180709_FT4,5,ELHL,extra left hind limb,,PSRE,FALSE,2
HIDDEN_20180709_FT4-5,HIDDEN_20180709_FT4,5,ELHL,extra left hind limb,,PSRE,FALSE,3
HIDDEN_20180709_FT4-6,HIDDEN_20180709_FT4,6,MLHF,missing left hind foot,,PSRE,FALSE,1
HIDDEN_20180709_FT4-7,HIDDEN_20180709_FT4,7,ERHL,extra right hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-8,HIDDEN_20180709_FT4,8,MLHF,missing left hind foot,,PSRE,FALSE,1
HIDDEN_20180709_FT4-9,HIDDEN_20180709_FT4,9,ELHL,extra left hind limb,,PSRE,FALSE,1
HIDDEN_20180709_FT4-9,HIDDEN_20180709_FT4,9,ELHL,extra left hind limb,,PSRE,FALSE,2
BARN_20180709_FT2-1,BARN_20180709_FT2,1,MLHL,missing left hind limb,,PSRE,FALSE,1
PRPND004_20180710_FT1-1,PRPND004_20180710_FT1,1,MLHL,missing left hind limb,,BUBO,FALSE,1
PRPND004_20180710_FT1-2,PRPND004_20180710_FT1,2,CYST,tumor/cyst,,BUBO,FALSE,1
PRPND004_20180710_FT1-3,PRPND004_20180710_FT1,3,MRHL,missing right hind limb,,BUBO,FALSE,1
PRPND001_20180710_FT1-1,PRPND001_20180710_FT1,1,MLHD,missing left hind digits,,PSRE,FALSE,1
PRPND001_20180710_FT1-1,PRPND001_20180710_FT1,1,RDLHL,reduced left hind limb,,PSRE,FALSE,2
CA-BN016_20180711_FT2-1,CA-BN016_20180711_FT2,1,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-BN016_20180711_FT2-1,CA-BN016_20180711_FT2,1,BTLHL,bony triangle on the left hind limb,,PSRE,FALSE,2
CA-BN017_20180711_FT1-1,CA-BN017_20180711_FT1,1,MLHL,missing left hind limb,,PSRE,FALSE,1
CA-BN017_20180711_FT1-2,CA-BN017_20180711_FT1,2,MRHL,missing right hind limb,,PSRE,FALSE,1
CA-BN017_20180711_FT1-3,CA-BN017_20180711_FT1,3,MRHF,missing right hind foot,,PSRE,FALSE,1
CA-BN017_20180711_FT1-4,CA-BN017_20180711_FT1,4,MLHF,missing left hind foot,,PSRE,FALSE,1
BNPND019_20180711_FT1-1,BNPND019_20180711_FT1,1,ERHL,extra right hind limb,,PSRE,FALSE,1
BNPND019_20180711_FT3-1,BNPND019_20180711_FT3,1,ERHL,extra right hind limb,,PSRE,FALSE,1
BNPND020_20180711_FT1-1,BNPND020_20180711_FT1,1,MLHF,missing left hind foot,,PSRE,FALSE,1
CabinBOR_20180712_FT1-1,CabinBOR_20180712_FT1,1,MRHF,missing right hind foot,,PSRE,FALSE,1
PRPND005_20180723_FT4-1,PRPND005_20180723_FT4,1,MLE,missing left eye,,RACA,FALSE,1
PRPND009_20180723_FT1-1,PRPND009_20180723_FT1,1,ERFL,presence of additional limb,,RACA,FALSE,1
PRPND009_20180723_FT1-2,PRPND009_20180723_FT1,2,MRFL,missing right front limb,,RACA,FALSE,1
PRPND010_20180723_FT2-1,PRPND010_20180724_FT2,1,BPABD,bony protrusion from abdomen,,RACA,FALSE,1
CA-MUD67_20180718_FT1-1,CA-MUD67_20180718_FT1,1,ERHL,extra right hind limb,,PSRE,FALSE,1
CA-MUD67_20180718_FT1-2,CA-MUD67_20180718_FT1,2,ELHL,extra left hind limb,,PSRE,FALSE,1
CA-MUD67_20180718_FT1-3,CA-MUD67_20180718_FT1,3,ELHF,extra left hind foot,,PSRE,FALSE,1
CA-MUD67_20180718_FT1-4,CA-MUD67_20180718_FT1,4,ERHL,extra right hind limb,,PSRE,FALSE,1
CA-MUD67_20180718_FT2-1,CA-MUD67_20180718_FT2,1,MRHL,missing right hind limb,,PSRE,FALSE,1
CA-MUD67_20180718_FT4-1,CA-MUD67_20180718_FT4,1,SWLHL,skin webbing on left hind limb,,PSRE,FALSE,1
MUD74_20180718_FT2-1,MUD74_20180718_FT2,1,MLHL,missing left hind limb,,PSRE,FALSE,1
MUD74_20180718_FT5-1,MUD74_20180718_FT5,1,MLHF,missing left hind foot,,PSRE,FALSE,1
BASSGCP_20180717_FT1-1,BASSGCP_20180717_FT1,1,MRHF,missing right hind foot,,BUBO,FALSE,1
BASSGCP_20180717_FT1-2,BASSGCP_20180717_FT1,2,MLHD,missing left hind digits,,BUBO,FALSE,1
BASSGCP_20180717_FT2-1,BASSGCP_20180717_FT2,1,MLFD,missing left front digits,,PSRE,FALSE,1
CA-PIG_20180717_FT1-2,CA-PIG_20180717_FT1,2,ERHL,extra right hind limb,,PSRE,FALSE,1
CA-PIG_20180717_FT1-2,CA-PIG_20180717_FT1,2,ERHL,extra right hind limb,,PSRE,FALSE,2
CA-PIG_20180717_FT1-3,CA-PIG_20180717_FT1,3,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,1
CA-PIG_20180717_FT2-1,CA-PIG_20180717_FT2,1,ERHL,extra right hind limb,,PSRE,FALSE,1
CA-PIG_20180717_FT2-1,CA-PIG_20180717_FT2,1,RDRHL,reduced right hind limb,,PSRE,FALSE,2
CA-PIG_20180717_FT2-2,CA-PIG_20180717_FT2,2,ERHL,extra right hind limb,,PSRE,FALSE,1
CA-PIG_20180717_FT2-2,CA-PIG_20180717_FT2,2,ERHL,extra right hind limb,,PSRE,FALSE,2
CA-PIG_20180717_FT2-3,CA-PIG_20180717_FT2,3,SWRHL,skin webbing on right hind limb,,PSRE,FALSE,1
CA-PIG_20180717_FT4-1,CA-PIG_20180717_FT4,1,MLHD,missing left hind digits,,BUBO,FALSE,1
