SurveyCode,SeineCode,NetSeq,CrewID,Depth (ft),Distance (ft),Entered by,GeneralComments,Updated_Spp
PRNTH1_20180605_NS01,PRNTH1_20180605_NS01-09,9,WEM,,,WEM,,FALSE
PRNTH1_20180605_NS01,PRNTH1_20180605_NS01-10,10,DR,,,WEM,,FALSE
PRNTH1_20180605_NS02,PRNTH1_20180605_NS02-01,1,"TMG, EU",,8,WEM,,FALSE
PRNTH1_20180605_NS02,PRNTH1_20180605_NS02-02,2,"TMG, EU",,12,WEM,,FALSE
PRNTH1_20180605_NS02,PRNTH1_20180605_NS02-03,3,"TMG, EU",,15,WEM,,FALSE
PRNTH1_20180605_NS02,PRNTH1_20180605_NS02-04,4,"TMG, EU",,8,WEM,,FALSE
PRNTH1_20180629_NS02,PRNTH1_20180629_NS02-01,1,"EU, KD",,3,WEM,,FALSE
PRNTH1_20180629_NS02,PRNTH1_20180629_NS02-02,2,"EU, KD",,2,WEM,,FALSE
PRNTH1_20180629_NS02,PRNTH1_20180629_NS02-03,3,"EU, KD",,3,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-01,1,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-02,2,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-03,3,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-04,4,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-05,5,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-06,6,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-07,7,VK,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-08,8,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-09,9,VK,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-10,10,BH,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-11,11,VK,,,WEM,,FALSE
PRNTH1_20190611_NS01,PRNTH1_20190611_NS01-12,12,VK,,,WEM,,FALSE
PRNTH1_20190611_NS02,PRNTH1_20190611_NS02-01,1,"VK, ZB",,4,WEM,,FALSE
PRNTH1_20190611_NS02,PRNTH1_20190611_NS02-02,2,"VK, ZB",,10,WEM,,FALSE
PRNTH1_20190611_NS02,PRNTH1_20190611_NS02-03,3,"VK, ZB",,6,WEM,,FALSE
PRNTH1_20190611_NS02,PRNTH1_20190611_NS02-04,4,"VK, ZB",,3,WEM,,FALSE
PRNTH1_20190629_NS02,PRNTH1_20190629_NS02-01,1,"DS, CN",,3,WEM,,FALSE
PRNTH1_20190629_NS02,PRNTH1_20190629_NS02-02,2,"DS, CN",,4,WEM,,FALSE
PRNTH1_20190629_NS02,PRNTH1_20190629_NS02-03,3,"DS, CN",,5,WEM,,FALSE
PRNTH1_20190629_NS02,PRNTH1_20190629_NS02-04,4,"DS, CN",,6,WEM,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-01,1,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-02,2,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-03,3,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-04,4,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-05,5,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-06,6,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-07,7,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-08,8,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-09,9,9,,,,,FALSE
PRNTH2_20090525_NS01,PRNTH2_20090525_NS01-10,10,9,,,,,FALSE
PRNTH2_20090525_NS02,PRNTH2_20090525_NS02-01,1,9,2,15,,,FALSE
PRNTH2_20090525_NS02,PRNTH2_20090525_NS02-02,2,9,2,10,,,FALSE
PRNTH2_20090525_NS02,PRNTH2_20090525_NS02-03,3,9,1,10,,,FALSE
PRNTH2_20090626_NS02,PRNTH2_20090626_NS02-01,1,"3, 4",2.5,15,,,FALSE
PRNTH2_20090626_NS02,PRNTH2_20090626_NS02-02,2,"3, 4",2.5,17,,,FALSE
PRNTH2_20090626_NS02,PRNTH2_20090626_NS02-03,3,"3, 4",3,10,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-01,1,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-02,2,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-03,3,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-04,4,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-05,5,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-06,6,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-07,7,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-08,8,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-09,9,17,,,,,FALSE
PRNTH2_20100609_NS01,PRNTH2_20100609_NS01-10,10,17,,,,,FALSE
PRNTH2_20100609_NS02,PRNTH2_20100609_NS02-01,1,"3,19",2,10,,,FALSE
PRNTH2_20100609_NS02,PRNTH2_20100609_NS02-02,2,"3, 19",3,16,,,FALSE
PRNTH2_20100609_NS02,PRNTH2_20100609_NS02-03,3,"3, 19",1.5,7,,,FALSE
PRNTH2_20100727_NS02,PRNTH2_20100727_NS02-01,1,"17, 19",2.5,6,,,FALSE
PRNTH2_20100727_NS02,PRNTH2_20100727_NS02-02,2,"17, 19",1.5,8,,,FALSE
PRNTH2_20100727_NS02,PRNTH2_20100727_NS02-03,3,"17, 19",2,10,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-01,1,24,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-02,2,24,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-03,3,24,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-04,4,24,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-05,5,24,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-06,6,24,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-07,7,19,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-08,8,19,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-09,9,19,,,,,FALSE
PRNTH2_20110516_NS01,PRNTH2_20110516_NS01-10,10,19,,,,,FALSE
PRNTH2_20110516_NS02,PRNTH2_20110516_NS02-01,1,"24, 19",1,6,,,FALSE
PRNTH2_20110516_NS02,PRNTH2_20110516_NS02-02,2,"19, 24",3,8,,,FALSE
PRNTH2_20110516_NS02,PRNTH2_20110516_NS02-03,3,"19, 24",3,4,,,FALSE
PRNTH2_20110713_NS02,PRNTH2_20110713_NS02-01,1,"26, 35",2,8,,,FALSE
PRNTH2_20110713_NS02,PRNTH2_20110713_NS02-02,2,"26, 35",2,7,,,FALSE
PRNTH2_20110713_NS02,PRNTH2_20110713_NS02-03,3,"26, 35",2.5,10,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-01,1,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-02,2,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-03,3,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-04,4,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-05,5,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-06,6,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-07,7,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-08,8,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-09,9,38,,,,,FALSE
PRNTH2_20120523_NS01,PRNTH2_20120523_NS01-10,10,38,,,,,FALSE
PRNTH2_20120523_NS02,PRNTH2_20120523_NS02-01,1,38,3,10,,,FALSE
PRNTH2_20120523_NS02,PRNTH2_20120523_NS02-02,2,38,1.5,10,,,FALSE
PRNTH2_20120523_NS02,PRNTH2_20120523_NS02-03,3,38,1,12,,,FALSE
PRNTH2_20120714_NS02,PRNTH2_20120714_NS02-01,1,38,1,6,,,FALSE
PRNTH2_20120714_NS02,PRNTH2_20120714_NS02-02,2,38,,,,,FALSE
PRNTH2_20120714_NS02,PRNTH2_20120714_NS02-03,3,38,1,9,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-01,1,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-02,2,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-03,3,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-04,4,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-05,5,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-06,6,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-07,7,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-08,8,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-09,9,,,,,,FALSE
PRNTH2_20130603_NS01,PRNTH2_20130603_NS01-10,10,,,,,,FALSE
PRNTH2_20130603_NS02,PRNTH2_20130603_NS02-01,1,,2,14,,,FALSE
PRNTH2_20130603_NS02,PRNTH2_20130603_NS02-02,2,,1.5,14,,,FALSE
PRNTH2_20130603_NS02,PRNTH2_20130603_NS02-03,3,,1.5,8,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-01,1,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-02,2,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-03,3,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-04,4,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-05,5,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-06,6,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-07,7,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-08,8,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-09,9,,,,,,FALSE
PRNTH2_20140513_NS01,PRNTH2_20140513_NS01-10,10,,,,,,FALSE
PRNTH2_20140513_NS02,PRNTH2_20140513_NS02-01,1,,0.5,7,,,FALSE
PRNTH2_20140513_NS02,PRNTH2_20140513_NS02-02,2,,0.5,2,,,FALSE
PRNTH2_20140513_NS02,PRNTH2_20140513_NS02-03,3,,0.5,5,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-01,1,MH,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-02,2,MJ,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-03,3,TMG,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-04,4,MH,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-05,5,TMG,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-06,6,MH,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-07,7,TMG,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-08,8,MJ,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-09,9,MH,,,,,FALSE
PRNTH2_20150601_NS01,PRNTH2_20150601_NS01-10,10,TMG,,,,,FALSE
PRNTH2_20150601_NS02,PRNTH2_20150601_NS02-01,1,"EE, NH",2,10,,,FALSE
PRNTH2_20150601_NS02,PRNTH2_20150601_NS02-02,2,"EE, NH",3,10,,,FALSE
PRNTH2_20150601_NS02,PRNTH2_20150601_NS02-03,3,"EE, NH",3,10,,,FALSE
PRNTH2_20150722_NS02,PRNTH2_20150722_NS02-01,1,"MJ, MH",2,5,,,FALSE
PRNTH2_20150722_NS02,PRNTH2_20150722_NS02-02,2,"MJ, MH",1,7,,,FALSE
PRNTH2_20150722_NS02,PRNTH2_20150722_NS02-03,3,"MJ, MH",2,8,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-01,1,JR,,,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-02,2,TMG,,,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-03,3,JR,,,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-04,4,TMG,,,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-06,6,TMG,,,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-08,8,TMG,,,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-09,9,JR,,,,,FALSE
PRNTH2_20160615_NS01,PRNTH2_20160615_NS01-10,10,TMG,,,,,FALSE
PRNTH2_20160615_NS02,PRNTH2_20160615_NS02-01,1,"MG, WM",2,15,,,FALSE
PRNTH2_20160615_NS02,PRNTH2_20160615_NS02-02,2,"MG, WM",2,15,,,FALSE
PRNTH2_20160615_NS02,PRNTH2_20160615_NS02-03,3,"MG, WM",2,15,,,FALSE
PRNTH2_20160726_NS02,PRNTH2_20160726_NS02-01,1,"TMG, MG",2,15,,,FALSE
PRNTH2_20160726_NS02,PRNTH2_20160726_NS02-02,2,"TMG, JR",2,15,,,FALSE
PRNTH2_20160726_NS02,PRNTH2_20160726_NS02-03,3,"JR, TMG",2,20,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-01,1,SG,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-02,2,SG,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-03,3,SG,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-04,4,SG,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-05,5,WM,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-06,6,SG,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-07,7,WM,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-08,8,WM,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-09,9,SG,,,,,FALSE
PRNTH2_20170608_NS01,PRNTH2_20170608_NS01-10,10,SG,,,,,FALSE
PRNTH2_20170608_NS02,PRNTH2_20170608_NS02-01,1,"SG, DM",1,13,,,FALSE
PRNTH2_20170608_NS02,PRNTH2_20170608_NS02-02,2,"DM, WM",2.5,10,,,FALSE
PRNTH2_20170608_NS02,PRNTH2_20170608_NS02-03,3,"DM, SG",1.5,8,,,FALSE
PRNTH2_20170802_NS02,PRNTH2_20170802_NS02-01,1,"SG, TMG",1.5,16,,,FALSE
PRNTH2_20170802_NS02,PRNTH2_20170802_NS02-02,2,"SG, TMG",1.5,17,,,FALSE
PRNTH2_20170802_NS02,PRNTH2_20170802_NS02-03,3,"TMG, SG",1,20,,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-01,1,DS,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-02,2,WEM,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-03,3,TMG,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-04,4,WEM,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-05,5,DS,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-06,6,TMG,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-07,7,WEM,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-08,8,TMG,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-09,9,WEM,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-10,10,DS,,,WEM,,FALSE
PRNTH2_20180605_NS01,PRNTH2_20180605_NS01-11,11,DS,,,WEM,,FALSE
PRNTH2_20180605_NS02,PRNTH2_20180605_NS02-01,1,"DR, EU",,10,WEM,,FALSE
PRNTH2_20180605_NS02,PRNTH2_20180605_NS02-02,2,"DR, EU",,15,WEM,,FALSE
PRNTH2_20180605_NS02,PRNTH2_20180605_NS02-03,3,"DR, EU",,15,WEM,,FALSE
PRNTH2_20180629_NS02,PRNTH2_20180629_NS02-01,1,"TMG, KD",,9,WEM,,FALSE
PRNTH2_20180629_NS02,PRNTH2_20180629_NS02-02,2,"TMG, KD",,7,WEM,,FALSE
PRNTH2_20180629_NS02,PRNTH2_20180629_NS02-03,3,"TMG, KD",,15,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-01,1,BH,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-02,2,DS,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-03,3,DS,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-04,4,DS,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-05,5,DS,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-06,6,BH,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-07,7,DS,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-08,8,BH,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-09,9,BH,,,WEM,,FALSE
PRNTH2_20190611_NS01,PRNTH2_20190611_NS01-10,10,DS,,,WEM,,FALSE
PRNTH2_20190611_NS02,PRNTH2_20190611_NS02-01,1,"BH, VK",,9,WEM,,FALSE
PRNTH2_20190611_NS02,PRNTH2_20190611_NS02-02,2,"BH, VK",,9,WEM,,FALSE
PRNTH2_20190611_NS02,PRNTH2_20190611_NS02-03,3,"BH, VK",,7,WEM,,FALSE
PRNTH2_20190626_NS02,PRNTH2_20190626_NS02-01,1,"DS, LP",,7,WEM,,FALSE
PRNTH2_20190626_NS02,PRNTH2_20190626_NS02-02,2,"DS, LP",,10,WEM,,FALSE
PRNTH2_20190626_NS02,PRNTH2_20190626_NS02-03,3,"DS, LP",,12,WEM,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-01,1,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-02,2,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-03,3,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-04,4,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-05,5,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-06,6,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-07,7,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-08,8,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-09,9,9,,,,,FALSE
PRNTH3_20090525_NS01,PRNTH3_20090525_NS01-10,10,9,,,,,FALSE
PRNTH3_20090525_NS02,PRNTH3_20090525_NS02-01,1,,2.5,15,,,FALSE
PRNTH3_20090525_NS02,PRNTH3_20090525_NS02-02,2,,2.5,12,,,FALSE
PRNTH3_20090525_NS02,PRNTH3_20090525_NS02-03,3,,2,12,,,FALSE
PRNTH3_20090626_NS02,PRNTH3_20090626_NS02-01,1,"4, 9",2,16,,,FALSE
PRNTH3_20090626_NS02,PRNTH3_20090626_NS02-02,2,"4, 9",2,6,,,FALSE
PRNTH3_20090626_NS02,PRNTH3_20090626_NS02-03,3,"4, 9",2,10,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-01,1,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-02,2,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-03,3,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-04,4,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-05,5,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-06,3,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-07,7,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-08,8,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-09,9,17,,,,,FALSE
PRNTH3_20100609_NS01,PRNTH3_20100609_NS01-10,10,17,,,,,FALSE
PRNTH3_20100609_NS02,PRNTH3_20100609_NS02-01,1,"3, 19",2.5,11,,,FALSE
PRNTH3_20100609_NS02,PRNTH3_20100609_NS02-02,2,"3, 19",2,13,,,FALSE
PRNTH3_20100609_NS02,PRNTH3_20100609_NS02-03,3,"3, 19",2,12,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-01,1,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-02,2,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-03,3,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-04,4,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-05,5,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-06,6,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-07,7,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-08,8,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-09,9,,,,,,FALSE
PRNTH3_20100720_NS01,PRNTH3_20100720_NS01-10,10,,,,,,FALSE
PRNTH3_20100727_NS02,PRNTH3_20100727_NS02-01,1,"17, 19",1.5,6,,,FALSE
PRNTH3_20100727_NS02,PRNTH3_20100727_NS02-02,2,"17, 19",1.5,8,,,FALSE
PRNTH3_20100727_NS02,PRNTH3_20100727_NS02-03,3,"17, 19",2,7,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-01,1,3,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-02,2,3,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-03,3,3,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-04,4,3,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-05,5,3,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-06,6,19,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-07,7,19,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-08,8,19,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-09,9,19,,,,,FALSE
PRNTH3_20110516_NS01,PRNTH3_20110516_NS01-10,10,19,,,,,FALSE
PRNTH3_20110516_NS02,PRNTH3_20110516_NS02-01,1,"19, 3",2.5,5,,,FALSE
PRNTH3_20110516_NS02,PRNTH3_20110516_NS02-02,2,"19, 3",3,6,,,FALSE
PRNTH3_20110516_NS02,PRNTH3_20110516_NS02-03,3,"19, 3",3,5,,,FALSE
PRNTH3_20110713_NS02,PRNTH3_20110713_NS02-01,1,"24, 26",2,7,,,FALSE
PRNTH3_20110713_NS02,PRNTH3_20110713_NS02-02,2,"24, 26",1.5,6,,,FALSE
PRNTH3_20110713_NS02,PRNTH3_20110713_NS02-03,3,"24, 26",2,6,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-01,1,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-02,2,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-03,3,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-04,4,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-05,5,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-06,6,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-07,7,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-08,8,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-09,9,38,,,,,FALSE
PRNTH3_20120523_NS01,PRNTH3_20120523_NS01-10,10,38,,,,,FALSE
PRNTH3_20120523_NS02,PRNTH3_20120523_NS02-01,1,38,2.5,12,,,FALSE
PRNTH3_20120523_NS02,PRNTH3_20120523_NS02-02,2,38,2,8,,,FALSE
PRNTH3_20120523_NS02,PRNTH3_20120523_NS02-03,3,38,1.5,10,,,FALSE
PRNTH3_20120714_NS02,PRNTH3_20120714_NS02-01,1,38,2,5,,,FALSE
PRNTH3_20120714_NS02,PRNTH3_20120714_NS02-02,2,38,1.5,3,,,FALSE
PRNTH3_20120714_NS02,PRNTH3_20120714_NS02-03,3,38,2,10,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-01,1,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-02,2,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-03,3,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-04,4,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-05,5,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-06,6,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-07,7,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-08,8,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-09,9,,,,,,FALSE
PRNTH3_20130603_NS01,PRNTH3_20130603_NS01-10,10,,,,,,FALSE
PRNTH3_20130603_NS02,PRNTH3_20130603_NS02-01,1,,1,10,,,FALSE
PRNTH3_20130603_NS02,PRNTH3_20130603_NS02-02,2,,1,10,,,FALSE
PRNTH3_20130603_NS02,PRNTH3_20130603_NS02-03,3,,1.5,7,,,FALSE
PRNTH3_20140513_NS01,PRNTH3_20140513_NS01-01,1,,,,,,FALSE
PRNTH3_20140513_NS01,PRNTH3_20140513_NS01-02,2,,,,,,FALSE
PRNTH3_20140513_NS01,PRNTH3_20140513_NS01-03,3,,,,,,FALSE
PRNTH3_20140513_NS01,PRNTH3_20140513_NS01-04,4,,,,,,FALSE
PRNTH3_20140513_NS01,PRNTH3_20140513_NS01-05,5,,,,,,FALSE
PRNTH3_20140513_NS01,PRNTH3_20140513_NS01-06,6,,,,,,FALSE
PRNTH3_20140513_NS01,PRNTH3_20140513_NS01-07,7,,,,,,FALSE
